nuts,original_code,original_name,translated_name,hcat4_code,hcat4_name,usage_code,usage_name
nl,2778,"Spruitkool/spruitjes, zaden en opkweekmateriaal",Brussels sprouts/brussels sprouts seeds and propagation material,3310707040,brussels_sprouts,9,Seed/Propagation
nl,2779,"Stamsperziebonen (=stamslabonen), productie",Main green beans (= main green beans) production,3310201010,beans,0,No specified use
nl,2780,"Stamsperziebonen (=stamslabonen), zaden en opkweekmateriaal",Main green beans (= main green beans) seeds and propagation material,3310201010,beans,9,Seed/Propagation
nl,2781,"Stoksnijbonen en stokslabonen, productie",French French beans and French green beans production,3310201010,beans,0,No specified use
nl,2782,"Stoksnijbonen en stokslabonen, zaden en opkweekmateriaal",French haricot beans and French green beans seeds and propagating material,3310201010,beans,9,Seed/Propagation
nl,2783,"Waspeen, productie","Carrot, production",3310715020,carrots_daucus,0,No specified use
nl,2784,"Waspeen, zaden en opkweekmateriaal","Carrot, seeds and propagating material",3310715020,carrots_daucus,9,Seed/Propagation
nl,2785,"Winterpeen, productie",Carrot production,3310715020,carrots_daucus,0,No specified use
nl,2786,"Winterpeen, zaden en opkweekmateriaal",Winter carrots seeds and propagation material,3310715020,carrots_daucus,9,Seed/Propagation
nl,2787,"Witlofwortel, productie",Chicory root production,3310717010,chicory_chicories,0,No specified use
nl,2788,"Witlofwortel, zaden en opkweekmateriaal",Chicory root seeds and propagation material,3310717010,chicory_chicories,9,Seed/Propagation
nl,2789,"Witte kool, productie",White cabbage production,3310707130,white_cabbage,0,No specified use
nl,2790,"Witte kool, zaden en opkweekmateriaal",White cabbage seeds and propagation material,3310707130,white_cabbage,9,Seed/Propagation
nl,2791,"Overige niet genoemde bladgewassen, productie",Other leaf crops not mentioned production,3310717000,salads_lettuce_leaf_vegetables,0,No specified use
nl,2792,"Overige niet genoemde bladgewassen, zaden en opkweekmateriaal",Other not mentioned leaf crops seeds and propagation material,3310717000,salads_lettuce_leaf_vegetables,9,Seed/Propagation
nl,2793,"Overige niet genoemde groenten, productie",Other vegetables not mentioned production,3310700000,fresh_vegetables,0,No specified use
nl,2794,"Overige niet genoemde groenten, zaden en opkweekmateriaal",Other vegetables seeds and propagation material not mentioned,3310700000,fresh_vegetables,9,Seed/Propagation
nl,2795,"Bloemkool, winter, productie",Cauliflower winter production,3310707050,cauliflower,0,No specified use
nl,2796,"Bloemkool, winter, zaden en opkweekmateriaal",Cauliflower winter seeds and propagation material,3310707050,cauliflower,9,Seed/Propagation
nl,2797,"Bloemkool, zomer, productie",Cauliflower summer production,3310707050,cauliflower,0,No specified use
nl,2798,"Bloemkool, zomer, zaden en opkweekmateriaal",Cauliflower summer seeds and growing material,3310707050,cauliflower,9,Seed/Propagation
nl,2799,"Prei, winter, productie",Leek winter production,3310708030,leek,0,No specified use
nl,2800,"Prei, winter, zaden en opkweekmateriaal",Leek winter seeds and propagation material,3310708030,leek,9,Seed/Propagation
nl,2801,"Prei, zomer, productie",Leek summer production,3310708030,leek,0,No specified use
nl,2802,"Prei, zomer, zaden en opkweekmateriaal",Leek summer seeds and propagation material,3310708030,leek,9,Seed/Propagation
nl,294,"Boomkwekerijgewassen en vaste planten, pot- en containerveld","Nursery crops and perennials, pot and container field",3330700000,nurseries_nursery,0,No specified use
nl,2951,"Aardappelen, consumptie op klei/lössgrond","Potatoes, consumption on clay/loess soil.",3310300000,potatoes,1,Consumption/Fresh
nl,3055,Lisdodde,bulrush,3310806000,bulrush,0,No specified use
nl,308,Erwten (droog te oogsten),Peas (to harvest dry),3310201080,peas,0,No specified use
nl,311,"Bonen, veld- (onder andere duiven-, paarden-, wierbonen) ",Beans field (including pigeon-,3310201010,beans,0,No specified use
nl,314,Triticale ,Triticale,3310108000,triticale,6,Harvested as Grains
nl,316,"Maïs, korrel-",corn grain,3310106000,maize_corn_popcorn,6,Harvested as Grains
nl,317,"Maïs, corncob mix",Corn corncob mix,3310106000,maize_corn_popcorn,0,No specified use
nl,331,"Grasland, natuurlijk. Met landbouwactiviteiten. ","Grassland, naturally. With agricultural activities.",3320000000,grassland_grass,0,No specified use
nl,332,"Grasland, natuurlijk. Hoofdfunctie natuur.",Grassland of course. Main function nature.,3320100000,permanent_grassland,0,No specified use
nl,333,"Rand, grenzend aan blijvend grasland of een blijvende teelt, hoofdzakelijk bestaand uit blijvend gras",Border adjacent to permanent grassland or a permanent crop consisting mainly of permanent grass,3320100000,permanent_grassland,0,No specified use
nl,334,"Rand, grenzend aan bouwland, hoofdzakelijk bestaand uit blijvend gras",Edge adjacent to arable land consisting mainly of permanent grass,3320100000,permanent_grassland,0,No specified use
nl,335,Natuurterreinen (incl. heide),Natural areas (incl. heath),3390000000,not_known_and_other,0,No specified use
nl,336,"Grasland, natuurlijk. Areaal met een natuurbeheertype dat overwegend voor landbouwactiviteiten-GLB wordt gebruikt","Grassland, of course. Area with a nature management type mainly used for agricultural activities-CAP",3320100000,permanent_grassland,0,No specified use
nl,337,"Bufferstrook, rand (inclusief eventuele oevervegetatie)",Buffer strip edge (including any riparian vegetation),3390000000,not_known_and_other,0,No specified use
nl,338,"Rand, liggend op bouwland en direct grenzend aan bos. Geen landbouwproductie.",Edge lying on arable land and directly adjacent to forest. No agricultural production.,3390000000,not_known_and_other,0,No specified use
nl,343,"Sloot, grenzend aan beheerde akkerrand",Ditch adjacent to managed field edge,3390000000,not_known_and_other,0,No specified use
nl,344,"Rand, grenzend aan blijvend grasland of een blijvende teelt, hoofdzakelijk bestaand uit een ander gewas dan gras",Border adjacent to permanent pasture or permanent crop consisting mainly of a crop other than grass,3310000000,arable_crops,0,No specified use
nl,345,"Rand, grenzend aan bouwland, hoofdzakelijk bestaand uit een ander gewas dan gras","Border, adjacent to arable land, consisting mainly of a crop other than grass",3310000000,arable_crops,0,No specified use
nl,346,Tagetes erecta (Afrikaantje),Tagetes erecta (marigold),3310847000,tagetes,0,No specified use
nl,347,Tagetes patula (Afrikaantje),Tagetes patula (tagetes),3310847000,tagetes,0,No specified use
nl,3500,"Klaver, Alexandrijnse",Clover Alexandrian,3310202030,clover,0,No specified use
nl,3501,Beemdlangbloem,meadow fescue,3320201020,festuca_fescue,0,No specified use
nl,3502,Bladkool,cabbage leaf,3310707070,collard_greens,0,No specified use
nl,3503,Bladraap,turnip,3310715050,turnips,0,No specified use
nl,3504,Bladrammenas,fodder radish,3310715040,radish,3,Fodder/Forage
nl,3505,Deder,Camelina sativa,3310615000,camelina,0,No specified use
nl,3506,Engels raaigras,perennial ryegrass,3320201050,lolium_ryegrass,0,No specified use
nl,3507,Ethiopische mosterd,Ethiopian mustard,3310707010,mustard,0,No specified use
nl,3508,Facelia,Facelia,3311300000,phacelia,0,No specified use
nl,3509,Festulolium,Festulolium,3320201040,festulolium,0,No specified use
nl,3510,Boekweit,Buckwheat,3310703020,buckwheat,0,No specified use
nl,3511,"Klaver, incarnaat",Clover incarnate,3310202030,clover,0,No specified use
nl,3512,Italiaans raaigras,Italian ryegrass,3320201050,lolium_ryegrass,0,No specified use
nl,3513,Westerwolds raaigras,Westerwolds ryegrass,3320201050,lolium_ryegrass,0,No specified use
nl,3515,"Klaver, Perzische",Clover Persian,3310202030,clover,0,No specified use
nl,3516,Rietzwenkgras,Tall fescue,3320201020,festuca_fescue,0,No specified use
nl,3517,Sarepta mosterd/Caliente,Sarepta mustard/Caliente,3310707010,mustard,0,No specified use
nl,3518,Seradelle,Serradella,3310202020,serradella,0,No specified use
nl,3519,Soedangras/Sorghum,Sudan grass/Sorghum,3310116000,sorghum,0,No specified use
nl,3521,Stoppelknollen,Stubble Tubers,3310715050,turnips,0,No specified use
nl,3522,Timothee,Timothy,3320201090,timothy,0,No specified use
nl,3523,Veldbeemdgras,Field meadow grass,3320100000,permanent_grassland,0,No specified use
nl,3524,"Klaver, witte",clover white,3310202030,clover,0,No specified use
nl,370,"Rand, grenzend aan blijvend grasland of een blijvende teelt, hoofdzakelijk bestaand uit tijdelijk gras",Border adjacent to permanent pasture or a permanent crop consisting mainly of temporary grass,3320201000,poaceae_grasses,0,No specified use
nl,3718,"Grasland, natuurlijk","Grassland, of course",3320000000,grassland_grass,0,No specified use
nl,3719,Heide,heath,3390000000,not_known_and_other,0,No specified use
nl,372,"Rand, grenzend aan bouwland, hoofdzakelijk bestaand uit tijdelijk gras",Edge adjacent to arable land consisting mainly of temporary grass,3320201000,poaceae_grasses,0,No specified use
nl,3720,"Faunaranden, grasland","Fauna margins, grassland",3320000000,grassland_grass,0,No specified use
nl,3721,"Faunaranden, bouwland","Fauna margins, arable land",3310000000,arable_crops,0,No specified use
nl,3722,Overige natuurterreinen,Other natural areas,3390000000,not_known_and_other,0,No specified use
nl,3730,"Aardappelen, poot op klei/lössgrond","Potatoes, plant on clay/loess soil.",3310300000,potatoes,0,No specified use
nl,3731,"Aardappelen, poot op zand/veengrond","Potatoes, plant in sand/peat soil.",3310300000,potatoes,0,No specified use
nl,3732,"Aardappelen, zetmeel",Potatoes starch,3310300000,potatoes,2,Industry/for processing
nl,3736,"Vlas, vezel-",flax fiber,3310607000,flax_linseed,7,Fiber
nl,375,Hop,Hop,3310602000,hops,0,No specified use
nl,3792,"Aardappelen, consumptie op zand/veengrond","potatoes, starch",3310300000,potatoes,2,Industry/for processing
nl,3801,"Tijdelijk onbeteelde grond, i.v.m. publieke werken",Temporarily uncultivated land due to public works,3311100000,fallow_land_not_crop,0,No specified use
nl,3802,"Tijdelijk onbeteelde grond, anders dan voor publieke werken",Temporary uncultivated land other than for public works,3311100000,fallow_land_not_crop,0,No specified use
nl,3803,"Rand, grenzend aan bouwland, hoofdzakelijk bestaand uit een ander gewas dan gras. (EA: beheer)",Border adjacent to arable land consisting mainly of a crop other than grass. (EA: management),3310000000,arable_crops,0,No specified use
nl,3804,"Rand, grenzend aan bouwland, hoofdzakelijk bestaand uit een ander gewas dan gras. (EA: onbeheerd)",Border adjacent to arable land consisting mainly of a crop other than grass. (EA: unattended),3310000000,arable_crops,0,No specified use
nl,3805,"Rietzwenkgras, industriegras",Reed fescue industrial grass,3320201020,festuca_fescue,2,Industry/for processing
nl,3806,"Boomkwekerijgewassen en vaste planten, open grond","Nursery crops and perennials, open ground",3330700000,nurseries_nursery,0,No specified use
nl,3807,"Rietzwenkgras, anders dan voor industriegras",Reed fescue other than for industrial grass,3320201020,festuca_fescue,0,No specified use
nl,3808,Roodzwenkgras,red fescue,3320201020,festuca_fescue,0,No specified use
nl,381,Teff,teff,3310115000,teff,0,No specified use
nl,382,Spelt,Spelt,3310110000,spelt,0,No specified use
nl,383,Graszaad,grass seed,3320201000,poaceae_grasses,9,Seed/Propagation
nl,426,"Overige groenbemesters, vlinderbloemige- ",Other green manures leguminous plants,3310201020,peanuts,5,Harvested Green
nl,427,"Overige groenbemesters, niet-vlinderbloemige-",Other green manures non-leguminous,3311100000,fallow_land_not_crop,5,Harvested Green
nl,428,Gele mosterd,Yellow mustard,3310707010,mustard,0,No specified use
nl,511,Cichorei ,Chicory,3310717010,chicory_chicories,0,No specified use
nl,515,Zonnebloemen ,sunflowers,3310604020,sunflower,0,No specified use
nl,516,Miscanthus (olifantsgras) ,Miscanthus (elephant grass),3310617030,miscanthus_silvergrass,0,No specified use
nl,636,Saffloer,safflower,3310839000,safflower,0,No specified use
nl,637,Vrouwenmantel,lady's mantle,3310612020,alchemilla_ladys_mantle,0,No specified use
nl,652,Meekrap,Madder,3310613000,rubia_tinctorum_common_madder,0,No specified use
nl,6522,Riet,reed,3320201010,elymus,0,No specified use
nl,653,Teunisbloem,evening primrose,3310835000,primrose,0,No specified use
nl,654,Brandnetel,Nettle,3310612250,nettles,0,No specified use
nl,655,Zwarte mosterd,black mustard,3310707010,mustard,0,No specified use
nl,656,Zonnekroon,Sunflower,3310604020,sunflower,0,No specified use
nl,657,Drachtplanten,Perennial plants,3330000000,permanent_crops_perennial,0,No specified use
nl,658,Graansorgho,grain sorghum,3310116000,sorghum,6,Harvested as Grains
nl,660,Gierst,Millet,3310109000,millet,0,No specified use
nl,661,Overige granen,Other grains,3310198000,unspecified_cereals,6,Harvested as Grains
nl,662,Bos (SBL-regeling) ,Forest (SBL scheme),3360000000,tree_wood_forest,10,Eco-schemes for environment protection
nl,663,"Lupinen, niet bittere",Lupins not bitter,3310201090,lupins,0,No specified use
nl,6632,Zoete aardappelen ,Sweet potatoes,3310400000,sweet_potatoes,0,No specified use
nl,6636,Naakte haver,Naked oats,3310105000,oats,0,No specified use
nl,664,Raapzaad ,Rapeseed,3310604010,rapeseed_rape,0,No specified use
nl,665,Sojabonen ,soybeans,3310201030,soy_soybeans,0,No specified use
nl,666,"Vlas, olie-. Lijnzaad niet van vezelvlas",Flax oil. Linseed not from fiber flax,3310607000,flax_linseed,8,Oil
nl,6660,"Uien, gele zaai-","Onions, yellow seed-",3310708040,onions,9,Seed/Propagation
nl,6664,"Uien, rode zaai-","Onions, red seed- (translation",3310708040,onions,9,Seed/Propagation
nl,669,Zwaardherik (aaltjesvanggewas),Arugula (nematode-catching crop),3310717050,rocket_arugula,0,No specified use
nl,670,Japanse haver,Japanese oats,3310105000,oats,0,No specified use
nl,671,Raketblad (aaltjesvanggewas),Rocket leaf (nematode catch crop),3310717050,rocket_arugula,0,No specified use
nl,672,Groenten open grond (inclusief groentezaden),Vegetables open ground (including vegetable seeds),3310700000,fresh_vegetables,9,Seed/Propagation
nl,6746,"Beemdlangbloem, graszaad","Meadow fescue, grass seed",3320201020,festuca_fescue,9,Seed/Propagation
nl,6748,"Beemdlangbloem, groenbemesting, vanggewas","Meadow fescue, green manure, catch crop",3320201020,festuca_fescue,5,Harvested Green
nl,6749,Bieslook,Chives,3310708010,chives,0,No specified use
nl,6750,"Engels raaigras, graszaad","perennial ryegrass, grass seed",3320201050,lolium_ryegrass,9,Seed/Propagation
nl,6751,"Engels raaigras, groenbemesting, vanggewas","perennial ryegrass, green manure, catch crop",3320201050,lolium_ryegrass,5,Harvested Green
nl,6752,"Festulolium, graszaad","Festulolium, grass seed",3320201040,festulolium,9,Seed/Propagation
nl,6753,"Festulolium, groenbemesting, vanggewas","Festulolium, green manure, catch crop",3320201040,festulolium,5,Harvested Green
nl,6754,"Italiaans raaigras, graszaad","Italian ryegrass, grass seed",3320201050,lolium_ryegrass,9,Seed/Propagation
nl,6755,"Italiaans raaigras, groenbemesting, vanggewas","Italian ryegrass, green manure, grass seed",3320201050,lolium_ryegrass,9,Seed/Propagation
nl,6756,"Klaver, Alexandrijnse, groenbemesting, vanggewas","Clover, Alexandrian, green manure, catch crop",3310202030,clover,5,Harvested Green
nl,6757,"Klaver, Alexandrijnse, klaverzaad","Clover, Alexandrian, clover seed",3310202030,clover,9,Seed/Propagation
nl,6758,"Klaver, incarnaat, groenbemesting, vanggewas","Clover, incarnate, green manure, catch crop",3310202030,clover,5,Harvested Green
nl,6759,"Klaver, incarnaat, klaverzaad","Clover, incarnate, clover seed",3310202030,clover,9,Seed/Propagation
nl,6760,"Klaver, Perzische, groenbemesting, vanggewas","Clover, Persian, green manure, catch crop",3310202030,clover,5,Harvested Green
nl,6761,"Klaver, Perzische, klaverzaad","Clover, Persian, clover seed",3310202030,clover,9,Seed/Propagation
nl,6762,"Klaver, rode, groenbemesting, vanggewas","Clover, red, green manure, catch crop",3310202030,clover,5,Harvested Green
nl,6763,"Klaver, rode, klaverzaad","Clover, red, clover seed",3310202030,clover,9,Seed/Propagation
nl,6764,"Klaver, witte, groenbemesting, vanggewas","Clover, white, green manure, catch crop",3310202030,clover,5,Harvested Green
nl,6765,"Klaver, witte, klaverzaad","Clover, white, clover seed",3310202030,clover,9,Seed/Propagation
nl,6768,Overig graszaad,Other grass seed,3320201010,elymus,9,Seed/Propagation
nl,6769,Overig klaverzaad,Other clover seed,3310202030,clover,9,Seed/Propagation
nl,6782,"Rietzwenkgras, graszaad","tall fescue, grass seed",3320201020,festuca_fescue,9,Seed/Propagation
nl,6783,"Rietzwenkgras, groenbemesting, vanggewas","tall fescue, green manure, catch crop",3320201020,festuca_fescue,5,Harvested Green
nl,6784,"Roodzwenkgras, graszaad","Red fescue, grass seed",3320201020,festuca_fescue,9,Seed/Propagation
nl,6785,"Roodzwenkgras, groenbemesting, vanggewas","Red fescue, green manure, catch crop",3320201020,festuca_fescue,5,Harvested Green
nl,6786,"Timothee, graszaad","Timothy, grass seed",3320201090,timothy,9,Seed/Propagation
nl,6787,"Timothee, groenbemesting, vanggewas","Timothy, green manure, catch crop",3320201090,timothy,5,Harvested Green
nl,6788,"Veldbeemdgras, graszaad","Kentucky bluegrass, grass seed",3320201010,elymus,9,Seed/Propagation
nl,6789,"Veldbeemdgras, groenbemesting, vanggewas","Kentucky bluegrass, green manure, catch crop",3320201010,elymus,5,Harvested Green
nl,6790,"Westerwolds raaigras, graszaad","westerwold ryegrass, grass seed",3320201050,lolium_ryegrass,9,Seed/Propagation
nl,6791,"Westerwolds raaigras, groenbemesting, vanggewas","westerwold ryegrass, green manure, catch crop",3320201050,lolium_ryegrass,5,Harvested Green
nl,6792,Zeekraal,"salicornia (vegetable, feed, biofuel)",3319900000,other_arable_land_crops,0,No specified use
nl,6793,Graften,"mini-terrace on a slope, usually overgrown with shrubs",3390000000,not_known_and_other,0,No specified use
nl,6794,"Groene braak, spontane opkomst","Green fallow, spontaneous emergence",3311100000,fallow_land_not_crop,0,No specified use
nl,6795,"Liatris, bloembollen en -knollen","Liatris, flower bulbs and tubers",3310899000,other_flowers_ornamental_plants,0,No specified use
nl,6797,"Liatris, overige bloemkwekerijgewassen","Liatris,  other flower nursery crops",3310899000,other_flowers_ornamental_plants,0,No specified use
nl,6798,Perceel bedekt met gewasresten (mulching),Plot covered with crop residues (mulching),3311100000,fallow_land_not_crop,0,No specified use
nl,6800,Ruigtes op landbouwpercelen,wild vegetation on agricultural plots,3311100000,fallow_land_not_crop,0,No specified use
nl,6801,Schouwpad,green strips along water body,3390000000,not_known_and_other,0,No specified use
nl,6802,Sedum,Sedum/Stonecrops,3310846000,stonecrop,0,No specified use
nl,6803,"Sneeuwklokje, bloembollen en -knollen","Snowdrop, bulbs and tubers",3310899000,other_flowers_ornamental_plants,0,No specified use
nl,6806,Snijrogge,cutting rye,3310103000,rye,5,Harvested Green
nl,6807,Stroken wild gras,Strips of wild grass,3320100000,permanent_grassland,0,No specified use
nl,6808,Tuunwallen,Garden walls,3390000000,not_known_and_other,0,No specified use
nl,6809,Voederhaag,Forage hedge,3390000000,not_known_and_other,0,No specified use
nl,794,Woudbomen met korte omlooptijd (excl. Wilgenhakhout),Short rotation forest trees (excl. willow coppice),3360000000,tree_wood_forest,0,No specified use
nl,795,Wilgenhakhout,Willow coppice,3360800000,willows_osiers,0,No specified use
nl,796,Kerstbomen,Christmas trees,3360900000,conifers,0,No specified use
nl,799,"Klaver, rode",clover red,3310202030,clover,0,No specified use
nl,800,Rolklaver,Trefoil,3310202990,other_legumes_harvested_green,0,No specified use
nl,801,Esparcette,esparcette,3310201050,esparsette_onobrychis,0,No specified use
nl,802,"Wikke, bonte",Vetch variegated,3310202050,vetches,0,No specified use
nl,803,"Wikke, voeder-",vetch feed,3310202050,vetches,3,Fodder/Forage
nl,804,Klaverzaad,clover seed,3310202030,clover,9,Seed/Propagation
nl,814,"Maïs, suiker-",corn sugar,3310106000,maize_corn_popcorn,0,No specified use
nl,853,"Bonen, tuin- (droog te oogsten) (geen consumptie) ",Beans garden (dry harvest) (no consumption),3310201010,beans,0,No specified use
nl,854,"Bonen, tuin- (groen te oogsten) ",Beans garden (green to be harvested),3310201010,beans,5,Harvested Green
nl,859,"Aardappelen, zetmeel geleverd aan buitenland","Potatoes, starch delivered abroad",3310300000,potatoes,2,Industry/for processing
nl,863,Bos zonder herplantplicht ,Forest without obligation to replant,3360000000,tree_wood_forest,0,No specified use
nl,864,Bos (set aside regeling) ,Forest (set aside arrangement),3360000000,tree_wood_forest,0,No specified use
nl,944,"Hennep, vezel-",hemp,3310610000,hemp_cannabis,0,No specified use
nl,964,"Dahlia, overige bloemkwekerijgewassen",Dahlia other flower nursery crops,3310812000,dahlia,0,No specified use
nl,965,"Dahlia, droogbloemen",Dahlia dried flowers,3310812000,dahlia,0,No specified use
nl,967,"Gladiool, overige bloemkwekerijgewassen",Gladiolus other flower nursery crops,3310821000,gladiolus_gladioli,0,No specified use
nl,968,"Gladiool, droogbloemen",Gladiolus dried flowers,3310821000,gladiolus_gladioli,0,No specified use
nl,970,"Hyacint, overige bloemkwekerijgewassen",Hyacinth other flower nursery crops,3310899000,other_flowers_ornamental_plants,0,No specified use
nl,971,"Hyacint, droogbloemen",Hyacinth dried flowers,3310899000,other_flowers_ornamental_plants,0,No specified use
nl,973,"Iris, overige bloemkwekerijgewassen",Iris other flower nursery crops,3310822000,goldenrod,0,No specified use
nl,976,"Krokus, overige bloemkwekerijgewassen",Crocus other flower nursery crops,3310612320,saffron_crocus_sativus,0,No specified use
nl,979,"Lelie, overige bloemkwekerijgewassen",Lily other flower nursery crops,3310825000,lilies,0,No specified use
nl,980,"Lelie, droogbloemen","Lily, dried flowers",3310825000,lilies,0,No specified use
nl,982,"Narcis, overige bloemkwekerijgewassen",Narcissus other flower nursery crops,3310833000,narcissus_daffodil,0,No specified use
nl,983,"Narcis, droogbloemen","Narcissus, dried flowers",3310833000,narcissus_daffodil,0,No specified use
nl,985,"Tulp, overige bloemkwekerijgewassen",Tulip other flower nursery crops,3310849000,tulips,0,No specified use
nl,986,"Tulp, droogbloemen","Tulip, dried flowers",3310849000,tulips,0,No specified use
nl,988,"Zantedeschia, overige bloemkwekerijgewassen",Zantedeschia other flower nursery crops,3310899000,other_flowers_ornamental_plants,0,No specified use
nl,989,"Zantedeschia, droogbloemen","Zantedeschia, dried flowers",3310899000,other_flowers_ornamental_plants,0,No specified use
nl,991,"Overige bloemen, overige bloemkwekerijgewassen",Other flowers other flower nursery crops,3310800000,flowers_ornamental_plants,0,No specified use
nl,992,"Overige bloemen, droogbloemen",Other flowers dried flowers,3310800000,flowers_ornamental_plants,0,No specified use
nl,994,"Amaryllis, overige bloemkwekerijgewassen",Amaryllis other flower nursery crops,3310899000,other_flowers_ornamental_plants,0,No specified use
nl,995,"Amaryllis, droogbloemen","Amaryllis, dried flowers",3310899000,other_flowers_ornamental_plants,0,No specified use
nl,997,"Dahlia, bloembollen en - knollen",Dahlia,3310812000,dahlia,0,No specified use
nl,998,"Gladiool, bloembollen en - knollen",Gladiolus flower bulbs and tubers,3310821000,gladiolus_gladioli,0,No specified use
nl,999,"Hyacint, bloembollen en - knollen",Hyacinth flower bulbs and tubers,3310899000,other_flowers_ornamental_plants,0,No specified use
nl,,,,3390000000,not_known_and_other,0,No specified use
pt,1,TRIGO,WHEAT,3310101000,common_soft_wheat,0,No specified use
pt,10002,ABOBORAS_E_ABOBORINHAS,PUMPKINS AND COURGETTES,3310702040,pumpkin_squash_gourd,0,No specified use
pt,10005,ACEIRO_FLORESTAL,FOREST FIREBREAKS,3360000000,tree_wood_forest,0,No specified use
pt,10006,AGRIAO,watercress,3310718000,cress,0,No specified use
pt,10012,ALHO_FRANCES,FRENCH GARLIC,3310708020,garlic,0,No specified use
pt,10021,AVELA,HAZELNUT,3330302000,hazelnuts_hazel,0,No specified use
pt,10024,Aceiros florestais,Forest Firebreaks,3390000000,not_known_and_other,0,No specified use
pt,10026,BATATA,Potato,3310300000,potatoes,0,No specified use
pt,10028,BATATA_DOCE,SWEET POTATO,3310400000,sweet_potatoes,0,No specified use
pt,10033,Bosquetes,groves,3360000000,tree_wood_forest,0,No specified use
pt,10035,CABECEIRAS CULT. PERMANENTES -ÁREA ÚTIL,Headlands of permanent crops - useful area,3390000000,not_known_and_other,0,No specified use
pt,10036,CABECEIRAS_CULT_PERMANENTES_AREA_UTIL,Headlands of permanent crops - useful area,3390000000,not_known_and_other,0,No specified use
pt,10037,CANA DE AÇUCAR,Sugar cane,3310699000,other_industrial_crops,0,No specified use
pt,10039,CANA_DE_ACUCAR,Sugar cane,3310699000,other_industrial_crops,0,No specified use
pt,10040,CANHAMO,Hemp,3310610000,hemp_cannabis,0,No specified use
pt,10050,CONS FIXADORAS AZOTO (+ 50% FIX AZOTO),NITROGEN FIXING CROPS (+50% FIXED NITROGEN),3310200000,legumes,11,Nitrogen fixing 
pt,10051,CONSOCIACAO_DE_FIXADORAS_DE_AZOTO,association of nitrogen-fixing plants,3310200000,legumes,11,Nitrogen fixing 
pt,10052,CONSOCIACOES_ANUAIS_E_OUTRAS_CULT_FORRAG_ANUAIS,ANNUAL AND OTHER CULT. FORAGE ANNUALS,3310000000,arable_crops,0,No specified use
pt,10055,CONSOCIAÇÕES ANUAIS E OUTRAS CULTURAS FORRAGEIRAS ANUAIS,ANNUAL CROPS AND OTHER ANNUAL FORAGE CROPS,3310000000,arable_crops,0,No specified use
pt,10057,"COURGETTE,FEIJÃO,MORANGO,OUTRAS HORTÍCOLAS,BATATA,BATATA DOCE","Zucchini, Bean, Strawberry, Other Vegetables, Potato, Sweet Potato",3310000000,arable_crops,0,No specified use
pt,10061,Cabeceiras de Culturas Permanentes,Permanent Crop Headlands,3390000000,not_known_and_other,0,No specified use
pt,10062,Cabeceiras e áreas envolventes,Headlands and surrounding areas,3390000000,not_known_and_other,0,No specified use
pt,10063,Culturas Temporárias,Temporary crops,3310000000,arable_crops,0,No specified use
pt,10064,Culturas frutícolas,Fruit crops,3330100000,orchards_fruits,0,No specified use
pt,10065,Culturas protegidas,Protected crops,3310000000,arable_crops,0,No specified use
pt,10066,Culturas sem contacto com o solo,Crops without contact with the soil,3390000000,not_known_and_other,0,No specified use
pt,10073,ELEMENTO_LINEAR_ARROZ_NAO_UTIL_COMP_MAA,Linear element RICE (COMP. MAA),3310107000,rice,0,No specified use
pt,10074,ELEMENTO_LINEAR_EM_ORIZICULTURA_AREA_UTIL,Linear element in rice cultivation - useful area,3310107000,rice,0,No specified use
pt,10075,ELEMENTO_LINEAR_SEBE_OU_CORTA_VENTO_AREA_UTIL,Linear element hedge or windbreak,3390000000,not_known_and_other,0,No specified use
pt,10076,ELP Galeria Ripícola,ELP Riparian Gallery,3390000000,not_known_and_other,0,No specified use
pt,10077,ELP Linha de Água,ELP Water Line,3390000000,not_known_and_other,0,No specified use
pt,10078,ELP Talude,ELP Slope,3390000000,not_known_and_other,0,No specified use
pt,10080,EP_BOSQUETE_E_FORMACOES_RELIQUIAIS_AREA_UTIL,EP_FOREST_AND_RELICIAL_FORMATIONS_USEFUL_AREA,3390000000,not_known_and_other,0,No specified use
pt,10084,Elemento Linear Linha de Água,Water Line,3390000000,not_known_and_other,0,No specified use
pt,10085,Elemento Linear Sebe ou Corta-Vento,Linear Hedge or Windbreak,3390000000,not_known_and_other,0,No specified use
pt,10086,Elemento Linear em Orizicultura,Linear Element in Rice Cultivation,3310107000,rice,0,No specified use
pt,10087,Elemento de Paisagem Galeria Ripícola,Riparian Gallery Landscape Element.,3390000000,not_known_and_other,0,No specified use
pt,10088,Espaço florestal arborizado,Wooded forest area,3360000000,tree_wood_forest,0,No specified use
pt,10090,FEIJAO,BEAN,3310201010,beans,0,No specified use
pt,10091,FEIJÃO,BEAN,3310201010,beans,0,No specified use
pt,10095,FIGO_DA_INDIA,Prickly pear,3330199000,other_orchards_fruits,0,No specified use
pt,10097,FLORES_E_PLANTAS_ORNAMENTAIS,ORNAMENTAL FLOWERS AND PLANTS,3310800000,flowers_ornamental_plants,0,No specified use
pt,10099,GALERIA RIPICOLA,RIPARIAN GALLERY,3390000000,not_known_and_other,0,No specified use
pt,101,VIVEIROS ,NURSERY,3330700000,nurseries_nursery,0,No specified use
pt,10100,GALERIA RIPICOLA FLORESTAL,RIPICOLA FLORESTAL GALLERY,3390000000,not_known_and_other,0,No specified use
